"Time (ps)"	"Channel 1 - Count rate (counts/s)"	"Channel 2 - Count rate (counts/s)"
379740000000000	28550	20400
379760000000000	30350	22550
379780000000000	31050	22650
379800000000000	28850	21250
379820000000000	31400	21450
379840000000000	29100	21050
379860000000000	31400	23800
379880000000000	30100	23850
379900000000000	30950	21850
379920000000000	28950	21900
379940000000000	32150	22450
379960000000000	26850	21600
379980000000000	29700	21800
380000000000000	31450	22550
380020000000000	26950	20600
380040000000000	28150	18400
380060000000000	30400	22150
380080000000000	28450	22500
380100000000000	32200	23700
380120000000000	27950	17800
380140000000000	32000	23250
380160000000000	26800	21350
380180000000000	27850	22250
380200000000000	29800	20100
380220000000000	29500	22850
380240000000000	27450	20250
380260000000000	30600	22950
380280000000000	28500	24750
380300000000000	30500	20850
380320000000000	29150	21950
380340000000000	30850	21900
380360000000000	31450	20500
380380000000000	26400	19900
380400000000000	27850	21000
380420000000000	29650	21350
380440000000000	32050	24200
380460000000000	25950	19300
380480000000000	28400	20250
380500000000000	29900	21500
380520000000000	31400	22950
380540000000000	29450	22500
380560000000000	28950	20950
380580000000000	31000	20150
380600000000000	31500	23300
380620000000000	30600	20500
380640000000000	28650	21500
380660000000000	31200	20300
380680000000000	30100	20600
380700000000000	27050	19650
380720000000000	26200	18450
380740000000000	26500	20150
380760000000000	29150	22850
380780000000000	25300	18750
380800000000000	24700	17200
380820000000000	29050	24100
380840000000000	28400	23000
380860000000000	27750	20400
380880000000000	28700	21350
380900000000000	28550	21150
380920000000000	31500	23250
380940000000000	29000	21150
380960000000000	26700	20800
380980000000000	28000	21150
381000000000000	31850	24050
381020000000000	32450	20350
381040000000000	27500	24700
381060000000000	31700	24650
381080000000000	29250	22400
381100000000000	30400	23500
381120000000000	30700	23100
381140000000000	30450	23900
381160000000000	30150	23050
381180000000000	28950	21800
381200000000000	29900	21250
381220000000000	30700	25750
381240000000000	31850	25150
381260000000000	30200	24700
381280000000000	28300	21700
381300000000000	30500	22600
381320000000000	33400	23450
381340000000000	32150	24050
381360000000000	31650	21450
381380000000000	30500	22300
381400000000000	29950	23300
381420000000000	32200	24300
381440000000000	30600	22800
381460000000000	29800	23150
381480000000000	32100	23150
381500000000000	29150	21200
381520000000000	28850	22200
381540000000000	27350	17400
381560000000000	33000	23400
381580000000000	31950	22450
381600000000000	30300	20600
381620000000000	30750	22950
381640000000000	30050	24300
381660000000000	30550	24600
381680000000000	31700	23500
381700000000000	29400	25650
381720000000000	27300	22450
381740000000000	32700	23950
381760000000000	30200	22450
381780000000000	30550	23000
381800000000000	30500	24850
381820000000000	31000	22350
381840000000000	30500	25600
381860000000000	29700	24350
381880000000000	32450	23400
381900000000000	29850	23650
381920000000000	27350	21200
381940000000000	30750	23350
381960000000000	30300	22050
381980000000000	28750	20550
382000000000000	32400	21450
382020000000000	31250	23400
382040000000000	31500	22550
382060000000000	30300	20300
382080000000000	28550	20650
382100000000000	29600	23200
382120000000000	30150	20600
382140000000000	30450	25100
382160000000000	31900	22750
382180000000000	29650	22700
382200000000000	29550	21500
382220000000000	29800	23450
382240000000000	30250	21650
382260000000000	28750	22300
382280000000000	28650	22100
382300000000000	29650	21650
382320000000000	32800	24700
382340000000000	28250	21900
382360000000000	26750	20050
382380000000000	29100	22200
382400000000000	30050	19650
382420000000000	25700	20150
382440000000000	25200	20100
382460000000000	28750	20450
382480000000000	30250	22150
382500000000000	28550	21300
382520000000000	26200	20100
382540000000000	25100	17000
382560000000000	32250	23700
382580000000000	33400	23500
382600000000000	31650	23900
382620000000000	29250	22350
382640000000000	30600	24500
382660000000000	28950	21700
382680000000000	31650	20800
382700000000000	29750	23800
382720000000000	29100	21050
382740000000000	30400	22850
382760000000000	27650	21000
382780000000000	27350	20500
382800000000000	28850	21250
382820000000000	27700	20100
382840000000000	29750	21850
382860000000000	25850	18000
382880000000000	28650	20550
382900000000000	29600	23400
382920000000000	28850	21000
382940000000000	27550	22750
382960000000000	29050	22700
382980000000000	27700	21550
383000000000000	30650	24300
383020000000000	25400	19950
383040000000000	26000	21050
383060000000000	31600	21550
383080000000000	31500	20650
383100000000000	29700	20700
383120000000000	31150	23450
383140000000000	33050	23350
383160000000000	32400	23800
383180000000000	31950	25500
383200000000000	31300	23300
383220000000000	32150	25750
383240000000000	29650	23750
383260000000000	30950	24000
383280000000000	26000	20800
383300000000000	28900	21100
383320000000000	26450	20000
383340000000000	33100	21800
383360000000000	34250	22850
383380000000000	32650	24800
383400000000000	30300	23000
383420000000000	32750	24300
383440000000000	30250	25300
383460000000000	35650	26100
383480000000000	31200	23450
383500000000000	32550	24200
383520000000000	34000	23650
383540000000000	29900	22800
383560000000000	27050	22350
383580000000000	30150	21950
383600000000000	33200	23550
383620000000000	27400	22050
383640000000000	32600	22550
383660000000000	30900	23900
383680000000000	31900	20800
383700000000000	30950	23250
383720000000000	31750	22900
383740000000000	31000	24100
383760000000000	29450	22850
383780000000000	31200	22300
383800000000000	26900	20900
383820000000000	28700	22600
383840000000000	30750	24150
383860000000000	32700	22600
383880000000000	28750	21450
383900000000000	31250	22150
383920000000000	30500	21850
383940000000000	32100	20350
383960000000000	25500	22650
383980000000000	31550	23900
384000000000000	32050	21700
384020000000000	31450	22700
384040000000000	32800	24200
384060000000000	29400	24100
384080000000000	32450	23750
384100000000000	28250	23700
384120000000000	30450	23350
384140000000000	30200	20900
384160000000000	31250	22450
384180000000000	33500	24450
384200000000000	31950	23750
384220000000000	31000	21450
384240000000000	32200	25500
384260000000000	31600	23650
384280000000000	33700	23550
384300000000000	31300	22400
384320000000000	30100	21100
384340000000000	28750	22750
384360000000000	34950	24000
384380000000000	31350	24300
384400000000000	31050	23100
384420000000000	31900	25400
384440000000000	31000	26200
384460000000000	32600	22600
384480000000000	33800	22550
384500000000000	31350	22950
384520000000000	29050	21200
384540000000000	29250	22200
384560000000000	33750	21400
384580000000000	30200	22300
384600000000000	31000	22900
384620000000000	28050	23450
384640000000000	31500	23400
384660000000000	31550	25300
384680000000000	32700	23100
384700000000000	31850	23900
384720000000000	33400	25700
384740000000000	31550	22400
384760000000000	33050	22900
384780000000000	33300	23900
384800000000000	34200	23700
384820000000000	30250	22850
384840000000000	33400	26250
384860000000000	30950	24850
384880000000000	30600	22600
384900000000000	33550	21700
384920000000000	31050	22400
384940000000000	33550	24500
384960000000000	33000	23500
384980000000000	32250	25200
385000000000000	33650	24200
385020000000000	28250	22650
385040000000000	29800	22500
385060000000000	32050	23800
385080000000000	33150	26250
385100000000000	29350	24300
385120000000000	32450	22000
385140000000000	33800	22750
385160000000000	29000	22950
385180000000000	28700	21600
385200000000000	31850	25050
385220000000000	31750	22750
385240000000000	30100	24000
385260000000000	31000	24250
385280000000000	32350	24100
385300000000000	26150	21150
385320000000000	30750	23800
385340000000000	32000	22050
385360000000000	31650	20950
385380000000000	30000	20200
385400000000000	28650	23850
385420000000000	32800	23450
385440000000000	31800	23300
385460000000000	31100	25300
385480000000000	27250	22150
385500000000000	31450	25050
385520000000000	29050	24450
385540000000000	28150	22050
385560000000000	32750	22800
385580000000000	31900	22900
385600000000000	33550	24900
385620000000000	31700	24850
385640000000000	28750	21750
385660000000000	31400	25550
385680000000000	30950	24250
385700000000000	28450	22150
385720000000000	30700	22900
385740000000000	31950	23750
385760000000000	31000	23300
385780000000000	32700	24400
385800000000000	29850	22000
385820000000000	30100	23250
385840000000000	30700	24050
385860000000000	31550	23200
385880000000000	27800	23150
385900000000000	29300	21100
385920000000000	28300	20850
385940000000000	29200	20800
385960000000000	30650	22850
385980000000000	28350	22450
386000000000000	29750	23800
386020000000000	29600	23900
386040000000000	30600	22800
386060000000000	32250	21250
386080000000000	30350	23000
386100000000000	31450	22600
386120000000000	29600	23250
386140000000000	30600	21250
386160000000000	29700	23650
386180000000000	28050	20350
386200000000000	26500	22700
386220000000000	31150	22800
386240000000000	27150	22000
386260000000000	27900	21200
386280000000000	29150	23300
386300000000000	25000	18050
386320000000000	28150	19750
386340000000000	26950	21200
386360000000000	26350	20400
386380000000000	29600	23050
386400000000000	26150	17800
386420000000000	25600	19700
386440000000000	25800	21800
386460000000000	27350	20500
386480000000000	29450	21250
386500000000000	28700	20850
386520000000000	28850	21250
386540000000000	28700	20350
386560000000000	27300	19400
386580000000000	27950	21300
386600000000000	26850	18550
386620000000000	25400	20100
386640000000000	25000	18150
386660000000000	26800	19250
386680000000000	25050	20900
386700000000000	30350	19850
386720000000000	26900	21000
386740000000000	29600	20900
386760000000000	29250	23100
386780000000000	33000	23950
386800000000000	32100	21800
386820000000000	32300	22050
386840000000000	31650	24650
386860000000000	32650	24600
386880000000000	31450	21500
386900000000000	34150	23750
386920000000000	33900	23850
386940000000000	29750	23350
386960000000000	31850	23700
386980000000000	28900	22600
387000000000000	32700	22200
387020000000000	29550	21750
387040000000000	28600	20800
387060000000000	29350	21650
387080000000000	30700	21550
387100000000000	30900	22450
387120000000000	31250	24450
387140000000000	32050	25250
387160000000000	27700	21350
387180000000000	32750	25000
387200000000000	28750	23400
387220000000000	33250	22350
387240000000000	31700	22900
387260000000000	31150	23250
387280000000000	31750	24600
387300000000000	33000	24300
387320000000000	30950	21950
387340000000000	31750	23300
387360000000000	32700	24900
387380000000000	31350	22500
387400000000000	28850	23200
387420000000000	29850	21700
387440000000000	27850	21850
387460000000000	27050	20000
387480000000000	31300	22700
387500000000000	28800	22800
387520000000000	28350	20750
387540000000000	28600	21150
387560000000000	28700	22200
387580000000000	27900	21550
387600000000000	29100	21200
387620000000000	30950	21600
387640000000000	28250	22200
387660000000000	26950	22800
387680000000000	27400	19400
387700000000000	29050	20850
387720000000000	27400	20600
387740000000000	28000	19400
387760000000000	27950	20850
387780000000000	27500	20700
387800000000000	30850	22650
387820000000000	25100	20200
387840000000000	27300	22300
387860000000000	27850	21100
387880000000000	25950	20000
387900000000000	26500	22750
387920000000000	30450	22100
387940000000000	29650	21800
387960000000000	27550	22350
387980000000000	28800	22600
388000000000000	26500	22050
388020000000000	28800	21000
388040000000000	31950	23600
388060000000000	33100	25300
388080000000000	33300	22950
388100000000000	33250	23500
388120000000000	32750	25700
388140000000000	34650	23500
388160000000000	32750	22500
388180000000000	30550	21700
388200000000000	31300	23000
388220000000000	32900	22150
388240000000000	29400	21150
388260000000000	28700	21400
388280000000000	28600	21800
388300000000000	29600	22200
388320000000000	29700	24550
388340000000000	28100	22300
388360000000000	32250	22700
388380000000000	29250	21700
388400000000000	29800	22150
388420000000000	29900	19700
388440000000000	30700	22050
388460000000000	30800	19500
388480000000000	32400	22350
388500000000000	28100	23600
388520000000000	32800	23300
388540000000000	30900	22850
388560000000000	28100	20450
388580000000000	28400	21200
388600000000000	26350	19400
388620000000000	31300	20300
388640000000000	32100	22250
388660000000000	30350	23300
388680000000000	31300	25100
388700000000000	30200	21500
388720000000000	29200	22500
388740000000000	30350	24350
388760000000000	27250	21400
388780000000000	27100	22400
388800000000000	30100	24650
388820000000000	29900	24750
388840000000000	28500	22350
388860000000000	30550	22100
388880000000000	29850	23450
388900000000000	31000	23900
388920000000000	31350	19450
388940000000000	30450	23750
388960000000000	32850	22500
388980000000000	30100	20200
389000000000000	30900	20450
389020000000000	29250	22500
389040000000000	29250	22650
389060000000000	30900	20950
389080000000000	32750	23100
389100000000000	30250	21200
389120000000000	35000	23700
389140000000000	33300	22050
389160000000000	34450	24650
389180000000000	32800	23900
389200000000000	33150	24250
389220000000000	34050	25100
389240000000000	33450	24850
389260000000000	33150	21800
389280000000000	36100	25650
389300000000000	32850	24000
389320000000000	32300	26500
389340000000000	30400	24000
389360000000000	31250	22600
389380000000000	33000	25800
389400000000000	27700	21350
389420000000000	32100	24300
389440000000000	31750	24750
389460000000000	27150	21350
389480000000000	33200	25500
389500000000000	32800	21150
389520000000000	30850	23900
389540000000000	31650	24200
389560000000000	29300	26550
389580000000000	33000	24350
389600000000000	30350	23650
389620000000000	30500	23100
389640000000000	32800	23000
389660000000000	27800	19700
389680000000000	29150	21800
389700000000000	29750	21800
389720000000000	32500	24300
389740000000000	30300	22050
389760000000000	28650	20050
389780000000000	28000	22500
389800000000000	30350	23550
389820000000000	30100	23050
389840000000000	29750	22550
389860000000000	29200	22650
389880000000000	31800	23850
389900000000000	31600	23350
389920000000000	32850	21700
389940000000000	31300	22800
389960000000000	32300	23700
389980000000000	30100	23100
390000000000000	29750	21100
390020000000000	29550	21350
390040000000000	28150	20700
390060000000000	27850	20500
390080000000000	29950	22650
390100000000000	27550	21650
390120000000000	29000	21600
390140000000000	27800	20500
390160000000000	25200	19400
390180000000000	27800	19750
390200000000000	29750	21650
390220000000000	30650	22100
390240000000000	29350	20950
390260000000000	29550	22000
390280000000000	33600	23100
390300000000000	29850	23150
390320000000000	29800	20850
390340000000000	31350	22300
390360000000000	30350	23150
390380000000000	29850	23700
390400000000000	30650	21250
390420000000000	25050	19650
390440000000000	27950	21100
390460000000000	28250	18100
390480000000000	29450	21650
390500000000000	28500	22250
390520000000000	27600	21150
390540000000000	30650	22650
390560000000000	28400	21900
390580000000000	29850	23600
390600000000000	28500	22900
390620000000000	28700	21500
390640000000000	30500	23000
390660000000000	31850	22950
390680000000000	29250	22450
390700000000000	31650	22650
390720000000000	32150	23450
390740000000000	31050	23400
390760000000000	30100	23300
390780000000000	30000	21950
390800000000000	31400	23350
390820000000000	32750	24000
390840000000000	31200	21800
390860000000000	29300	23250
390880000000000	33150	23500
390900000000000	30700	23300
390920000000000	34000	22100
390940000000000	29500	23700
390960000000000	29700	22250
390980000000000	28650	23100
391000000000000	27300	22850
391020000000000	30450	21050
391040000000000	28400	21300
391060000000000	27350	20200
391080000000000	27150	21950
391100000000000	30250	21650
391120000000000	29750	21750
391140000000000	28950	20250
391160000000000	28450	21950
391180000000000	29100	20200
391200000000000	27450	19300
391220000000000	28400	22800
391240000000000	29500	21500
391260000000000	31550	20950
391280000000000	30100	23100
391300000000000	28000	19200
391320000000000	31200	22850
391340000000000	30150	21850
391360000000000	29050	21750
391380000000000	31500	21750
391400000000000	32750	22500
391420000000000	29250	22400
391440000000000	27550	22250
391460000000000	28700	21050
391480000000000	29150	25000
391500000000000	30050	23250
391520000000000	27850	23900
391540000000000	30650	22800
391560000000000	28200	19400
391580000000000	29700	23850
391600000000000	31050	23000
391620000000000	31350	23300
391640000000000	29250	22800
391660000000000	30950	21250
391680000000000	28300	21150
391700000000000	30950	21450
391720000000000	26950	20750
391740000000000	29850	22050
391760000000000	28350	22350
391780000000000	28300	21100
391800000000000	26450	19950
391820000000000	25250	20100
391840000000000	31250	21400
391860000000000	24900	21550
391880000000000	27050	21300
391900000000000	30550	22050
391920000000000	31300	22250
391940000000000	31450	22000
391960000000000	28950	21450
391980000000000	25950	22000
392000000000000	28450	22400
392020000000000	31050	23150
392040000000000	25850	18800
392060000000000	25950	19500
392080000000000	28300	22750
392100000000000	28950	21150
392120000000000	27600	19800
392140000000000	24900	19000
392160000000000	28150	19950
392180000000000	29250	21100
392200000000000	30150	23300
392220000000000	29450	22050
392240000000000	30300	18200
392260000000000	27600	19350
392280000000000	26250	18750
392300000000000	23550	15400
392320000000000	26600	20400
392340000000000	25650	17400
392360000000000	27650	22500
392380000000000	24150	20100
392400000000000	25300	19700
392420000000000	26200	18600
392440000000000	24750	20000
392460000000000	27900	20550
392480000000000	28150	19850
392500000000000	25750	21050
392520000000000	24200	19250
392540000000000	26500	19900
392560000000000	28050	24000
392580000000000	28500	22500
392600000000000	26650	20550
392620000000000	29100	19400
392640000000000	26100	21850
392660000000000	29650	21700
392680000000000	26650	19800
392700000000000	26400	22150
392720000000000	26500	18950
392740000000000	28200	19150
392760000000000	27000	21150
392780000000000	26750	19950
392800000000000	25350	20200
392820000000000	29100	19600
392840000000000	27250	20750
392860000000000	27300	19550
392880000000000	27900	21950
392900000000000	29100	20350
392920000000000	27200	18700
392940000000000	23750	18850
392960000000000	23550	19850
392980000000000	25450	20000
393000000000000	27850	21150
393020000000000	26550	20700
393040000000000	28950	21900
393060000000000	27850	19700
393080000000000	29250	22300
393100000000000	29900	21450
393120000000000	29800	23250
393140000000000	32600	22500
393160000000000	29300	22700
393180000000000	28900	21950
393200000000000	27150	19800
393220000000000	26050	20950
393240000000000	23750	19400
393260000000000	24650	18750
393280000000000	27900	19350
393300000000000	28900	20000
393320000000000	27350	19450
393340000000000	27150	17850
393360000000000	25900	18600
393380000000000	26550	18850
393400000000000	26400	18500
393420000000000	26500	18550
393440000000000	29850	23900
393460000000000	25200	21850
393480000000000	27750	21650
393500000000000	27200	20550
393520000000000	28800	22750
393540000000000	29200	19950
393560000000000	24050	18500
393580000000000	25550	19900
393600000000000	29600	20450
393620000000000	28150	20400
393640000000000	24950	19600
393660000000000	27400	20250
393680000000000	28700	21100
393700000000000	31300	21600
393720000000000	29500	21350
393740000000000	31100	20100
393760000000000	25800	17850
393780000000000	27450	16850
393800000000000	27150	20400
393820000000000	25350	19600
393840000000000	28500	21200
393860000000000	28950	21400
393880000000000	29300	23300
393900000000000	32100	22900
393920000000000	31000	22300
393940000000000	30600	21450
393960000000000	28500	23600
393980000000000	29350	20600
394000000000000	31100	22050
394020000000000	30050	19800
394040000000000	31000	20100
394060000000000	26200	20500
394080000000000	26500	19850
394100000000000	28150	23350
394120000000000	27850	20000
394140000000000	28650	22000
394160000000000	28350	21050
394180000000000	31500	21100
394200000000000	30250	22750
394220000000000	30950	22350
394240000000000	32050	22400
394260000000000	29200	20950
394280000000000	28050	22450
394300000000000	29050	21400
394320000000000	27650	20500
394340000000000	29250	22750
394360000000000	28350	21600
394380000000000	30950	22100
394400000000000	27450	20650
394420000000000	29700	21750
394440000000000	30350	20750
394460000000000	29250	23450
394480000000000	31050	22700
394500000000000	30550	20750
394520000000000	31250	22600
394540000000000	30900	22600
394560000000000	28950	20200
394580000000000	31850	25950
394600000000000	31750	23150
394620000000000	30350	20850
394640000000000	32450	22200
394660000000000	29450	21250
394680000000000	29950	20400
394700000000000	26350	19100
394720000000000	28550	21800
394740000000000	31200	22600
394760000000000	28300	21000
394780000000000	24250	18850
394800000000000	26700	20800
394820000000000	29700	23200
394840000000000	27400	21000
394860000000000	30300	23100
394880000000000	28150	19700
394900000000000	28650	21000
394920000000000	27800	21100
394940000000000	28350	19100
394960000000000	28150	20650
394980000000000	28650	20200
395000000000000	27650	18400
395020000000000	26050	20650
395040000000000	25600	20200
395060000000000	23800	19200
395080000000000	27350	22150
395100000000000	28100	20500
395120000000000	25300	20000
395140000000000	26900	21550
395160000000000	27050	20800
395180000000000	30450	20200
395200000000000	30850	23450
395220000000000	29050	20550
395240000000000	26350	20400
395260000000000	27800	18450
395280000000000	28850	22900
395300000000000	27150	21250
395320000000000	27000	21350
395340000000000	30150	22300
395360000000000	30650	21200
395380000000000	24350	20250
395400000000000	28400	18150
395420000000000	27750	21650
395440000000000	29550	19600
395460000000000	23450	17600
395480000000000	29200	22950
395500000000000	28600	20900
395520000000000	30200	22150
395540000000000	27900	20100
395560000000000	26750	21850
395580000000000	26750	19950
395600000000000	28550	20100
395620000000000	28050	22150
395640000000000	24400	18900
395660000000000	26050	20700
395680000000000	32350	21300
395700000000000	27850	18900
395720000000000	29700	20750
395740000000000	25850	18800
395760000000000	27950	21650
395780000000000	30850	22650
395800000000000	32600	19900
395820000000000	28150	22050
395840000000000	31400	21250
395860000000000	29000	22200
395880000000000	28250	22900
395900000000000	28550	19850
395920000000000	29450	21000
395940000000000	29400	24200
395960000000000	31650	20850
395980000000000	26700	21950
396000000000000	30250	21450
396020000000000	31400	23900
396040000000000	30350	22250
396060000000000	29850	23250
396080000000000	32800	21650
396100000000000	29700	22400
396120000000000	31250	21700
396140000000000	31300	23400
396160000000000	30300	24750
396180000000000	24550	21100
396200000000000	29150	23250
396220000000000	26450	19650
396240000000000	28850	20550
396260000000000	32150	21500
396280000000000	29000	24400
396300000000000	27450	21950
396320000000000	28300	22250
396340000000000	32500	22350
396360000000000	26950	21400
396380000000000	27950	19900
396400000000000	30100	22200
396420000000000	28050	20000
396440000000000	25600	18950
396460000000000	29500	18950
396480000000000	30550	22250
396500000000000	28500	21250
396520000000000	29700	22000
396540000000000	30150	21150
396560000000000	28750	21550
396580000000000	28850	21000
396600000000000	33200	23050
396620000000000	26750	21400
396640000000000	28700	19600
396660000000000	32300	22300
396680000000000	29000	23250
396700000000000	26400	21150
396720000000000	31050	23100
396740000000000	29350	19700
396760000000000	28450	19150
396780000000000	27250	20950
396800000000000	26300	16300
396820000000000	26450	19050
396840000000000	29400	20200
396860000000000	27750	20300
396880000000000	27000	17850
396900000000000	25800	20250
396920000000000	26250	18750
396940000000000	27200	19250
396960000000000	23800	18550
396980000000000	26150	18650
397000000000000	25400	20150
397020000000000	25650	19900
397040000000000	22300	19000
397060000000000	26400	18500
397080000000000	27500	20650
397100000000000	25750	19600
397120000000000	28150	20800
397140000000000	30150	19200
397160000000000	27800	20350
397180000000000	29250	21500
397200000000000	30750	21300
397220000000000	34100	22800
397240000000000	30150	23350
397260000000000	29750	21950
397280000000000	31850	23300
397300000000000	28850	20800
397320000000000	27900	20850
397340000000000	28400	21200
397360000000000	30900	22250
397380000000000	29500	22100
397400000000000	30250	21950
397420000000000	27000	20300
397440000000000	28000	21150
397460000000000	27550	20850
397480000000000	28100	21100
397500000000000	27450	19150
397520000000000	29600	20400
397540000000000	29650	20750
397560000000000	26950	19250
397580000000000	27700	19750
397600000000000	27950	19500
397620000000000	28650	23000
397640000000000	25650	20750
397660000000000	27550	20600
397680000000000	27900	19850
397700000000000	29200	23150
397720000000000	30100	22750
397740000000000	30050	22850
397760000000000	28550	20800
397780000000000	30200	21800
397800000000000	27750	18900
397820000000000	29750	20250
397840000000000	28050	22250
397860000000000	28450	22350
397880000000000	25750	17650
397900000000000	28950	21950
397920000000000	29550	21900
397940000000000	26650	22000
397960000000000	30100	22000
397980000000000	27550	20100
398000000000000	24950	20600
398020000000000	27350	21700
398040000000000	26500	22850
398060000000000	28450	21750
398080000000000	28900	20550
398100000000000	27600	22000
398120000000000	28400	19250
398140000000000	29450	22050
398160000000000	27700	20950
398180000000000	25850	20850
398200000000000	26750	21200
398220000000000	29300	20350
398240000000000	30050	19500
398260000000000	27900	20700
398280000000000	32450	21200
398300000000000	25700	19550
398320000000000	28750	19600
398340000000000	25850	17650
398360000000000	22850	19000
398380000000000	26600	18400
398400000000000	28300	19750
398420000000000	26100	19650
398440000000000	25900	19150
398460000000000	27700	19450
398480000000000	30600	21950
398500000000000	34200	23400
398520000000000	31650	22500
398540000000000	34350	25350
398560000000000	29900	23200
398580000000000	31250	22550
398600000000000	28950	21300
398620000000000	31000	21550
398640000000000	27050	20750
398660000000000	29700	24000
398680000000000	28400	21900
398700000000000	27750	21800
398720000000000	27400	21350
398740000000000	30850	21600
398760000000000	30650	22800
398780000000000	28550	21000
398800000000000	29050	19800
398820000000000	30300	20150
398840000000000	27400	20300
398860000000000	28650	21900
398880000000000	29850	20250
398900000000000	32000	22450
398920000000000	31050	21800
398940000000000	27450	19450
398960000000000	24750	17000
398980000000000	28350	19800
399000000000000	25650	19450
399020000000000	24050	21500
399040000000000	29400	21750
399060000000000	30750	21750
399080000000000	29000	21700
399100000000000	29400	21250
399120000000000	29850	22100
399140000000000	25550	22100
399160000000000	28500	21500
399180000000000	26850	19350
399200000000000	29250	20350
399220000000000	30300	20150
399240000000000	30650	20150
399260000000000	23600	19600
399280000000000	29500	21350
399300000000000	26300	23050
399320000000000	26450	21500
399340000000000	27100	18350
399360000000000	25600	18250
399380000000000	29000	24350
399400000000000	33150	24350
399420000000000	29600	21150
399440000000000	30400	22550
399460000000000	29700	23500
399480000000000	30250	22050
399500000000000	23200	19800
399520000000000	30150	22950
399540000000000	30850	19050
399560000000000	30850	22700
399580000000000	31200	22400
399600000000000	30750	21400
399620000000000	25850	20800
399640000000000	32200	22600
399660000000000	27550	19750
399680000000000	28250	20600
399700000000000	26000	21000
399720000000000	25800	18800
399740000000000	24300	18750
399760000000000	27750	19650
399780000000000	24950	18950
399800000000000	26750	19550
399820000000000	26100	19250
399840000000000	24650	18550
399860000000000	25300	18500
399880000000000	25950	18250
399900000000000	29450	21300
399920000000000	27700	19350
399940000000000	29100	20100
399960000000000	21550	16750
399980000000000	27200	20450
400000000000000	30050	20000
400020000000000	30650	21600
400040000000000	29400	21350
400060000000000	26300	22800
400080000000000	26750	22500
400100000000000	28450	21600
400120000000000	30300	21600
400140000000000	30050	21500
400160000000000	24400	19000
400180000000000	21750	18350
400200000000000	28100	18800
400220000000000	28200	20450
400240000000000	28300	20350
400260000000000	29750	22050
400280000000000	29850	24650
400300000000000	33000	23000
400320000000000	27800	22000
400340000000000	31100	23600
400360000000000	26650	23150
400380000000000	28500	20900
400400000000000	31250	24200
400420000000000	31950	22000
400440000000000	31400	22800
400460000000000	32200	21800
400480000000000	32900	23800
400500000000000	31050	21500
400520000000000	30850	21700
400540000000000	27350	20500
400560000000000	28200	21100
400580000000000	27550	21650
400600000000000	27150	20750
400620000000000	26000	21050
400640000000000	27400	20400
400660000000000	30400	22050
400680000000000	29350	20300
400700000000000	27450	20200
400720000000000	30250	20350
400740000000000	29450	21150
400760000000000	26250	19350
400780000000000	30100	22250
400800000000000	29000	22650
400820000000000	28350	19800
400840000000000	30300	22300
400860000000000	29250	23200
400880000000000	32750	22400
400900000000000	30200	21500
400920000000000	25950	17550
400940000000000	29250	22400
400960000000000	29650	21950
400980000000000	29650	21000
401000000000000	28050	21350
401020000000000	31650	22350
401040000000000	28750	22750
401060000000000	32050	23150
401080000000000	31150	22200
401100000000000	28900	21350
401120000000000	27300	21800
401140000000000	30350	21250
401160000000000	29300	22300
401180000000000	27400	18950
401200000000000	26550	20950
401220000000000	28450	22750
401240000000000	29100	22000
401260000000000	30700	22300
401280000000000	29050	22900
401300000000000	31150	21550
401320000000000	34550	23350
401340000000000	31600	24150
401360000000000	29550	23750
401380000000000	27400	18950
401400000000000	32400	22200
401420000000000	30900	20750
401440000000000	30400	20550
401460000000000	33250	23100
401480000000000	28500	23400
401500000000000	29450	20900
401520000000000	30700	21650
401540000000000	33000	23700
401560000000000	30150	24250
401580000000000	32200	21600
401600000000000	33700	23250
401620000000000	30800	21450
401640000000000	29800	20150
401660000000000	31400	22500
401680000000000	29300	21450
401700000000000	26800	20250
401720000000000	30400	24350
401740000000000	29900	22450
401760000000000	28150	21750
401780000000000	29300	20000
401800000000000	28400	21550
401820000000000	28750	20900
401840000000000	27150	20800
401860000000000	28200	21100
401880000000000	27700	21500
401900000000000	31750	22650
401920000000000	31050	22700
401940000000000	27800	22550
401960000000000	25900	19450
401980000000000	28450	19950
402000000000000	31400	21350
402020000000000	27950	19300
402040000000000	28100	22000
402060000000000	31350	22350
402080000000000	31350	24450
402100000000000	30750	21100
402120000000000	29800	20850
402140000000000	30000	21950
402160000000000	28450	21400
402180000000000	30050	20150
402200000000000	30700	23550
402220000000000	28000	20150
402240000000000	26400	22150
402260000000000	29150	22000
402280000000000	29800	22800
402300000000000	31200	23450
402320000000000	30100	22550
402340000000000	28500	22350
402360000000000	28500	20050
402380000000000	30400	23850
402400000000000	29800	23900
402420000000000	31500	22050
402440000000000	29800	20150
402460000000000	31150	20750
402480000000000	27250	22900
402500000000000	29150	22700
402520000000000	29750	21450
402540000000000	27150	20750
402560000000000	25700	18100
402580000000000	28750	22300
402600000000000	29250	20200
402620000000000	30600	23700
402640000000000	30600	22000
402660000000000	29550	23350
402680000000000	26100	20250
402700000000000	27650	20850
402720000000000	28300	23100
402740000000000	30150	21800
402760000000000	27400	21550
402780000000000	26650	20500
402800000000000	28500	20950
402820000000000	27600	19250
402840000000000	29200	22000
402860000000000	29300	20050
402880000000000	31250	22500
402900000000000	28450	21600
402920000000000	25600	20350
402940000000000	29600	21500
402960000000000	29950	22650
